DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1848,Trastuzumab emtansine,DDInter505,Desirudin,Major
DDInter542,Dicoumarol,DDInter1848,Trastuzumab emtansine,Major
DDInter573,Dipyridamole,DDInter1848,Trastuzumab emtansine,Major
DDInter605,Drotrecogin alfa,DDInter1848,Trastuzumab emtansine,Major
DDInter1848,Trastuzumab emtansine,DDInter621,Edoxaban,Major
DDInter645,Enoxaparin,DDInter1848,Trastuzumab emtansine,Major
DDInter657,Epoprostenol,DDInter1848,Trastuzumab emtansine,Moderate
DDInter659,Eptifibatide,DDInter1848,Trastuzumab emtansine,Major
DDInter775,Fondaparinux,DDInter1848,Trastuzumab emtansine,Major
DDInter855,Hemin,DDInter1848,Trastuzumab emtansine,Moderate
DDInter856,Heparin,DDInter1848,Trastuzumab emtansine,Major
DDInter857,Heparin (flush),DDInter1848,Trastuzumab emtansine,Major
DDInter908,Iloprost,DDInter1848,Trastuzumab emtansine,Moderate
DDInter1037,Lepirudin,DDInter1848,Trastuzumab emtansine,Major
DDInter1848,Trastuzumab emtansine,DDInter1508,Prasugrel,Major
DDInter1848,Trastuzumab emtansine,DDInter1609,Rivaroxaban,Major
DDInter1848,Trastuzumab emtansine,DDInter1802,Ticagrelor,Major
DDInter1804,Ticlopidine,DDInter1848,Trastuzumab emtansine,Major
DDInter1848,Trastuzumab emtansine,DDInter1812,Tinzaparin,Major
DDInter1818,Tirofiban,DDInter1848,Trastuzumab emtansine,Major
DDInter1852,Treprostinil,DDInter1848,Trastuzumab emtansine,Moderate
DDInter1848,Trastuzumab emtansine,DDInter1945,Vorapaxar,Major
DDInter1951,Warfarin,DDInter1848,Trastuzumab emtansine,Major
DDInter16,Acetohexamide,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter36,Albiglutide,Moderate
DDInter652,Epinephrine,DDInter1632,Salbutamol,Moderate
DDInter652,Epinephrine,DDInter51,Alogliptin,Moderate
DDInter652,Epinephrine,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter652,Epinephrine,Major
DDInter82,Amoxapine,DDInter652,Epinephrine,Major
DDInter84,Amphetamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter116,Arformoterol,Moderate
DDInter652,Epinephrine,DDInter118,Aripiprazole,Moderate
DDInter652,Epinephrine,DDInter125,Asenapine,Moderate
DDInter130,Atenolol,DDInter652,Epinephrine,Moderate
DDInter132,Atomoxetine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter187,Benzphetamine,Moderate
DDInter197,Betaxolol,DDInter652,Epinephrine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter652,Epinephrine,Moderate
DDInter216,Bisoprolol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter231,Brexpiprazole,Moderate
DDInter652,Epinephrine,DDInter280,Canagliflozin,Moderate
DDInter303,Carteolol,DDInter652,Epinephrine,Major
DDInter304,Carteolol (ophthalmic),DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter305,Carvedilol,Major
DDInter363,Chlorpromazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter364,Chlorpropamide,Moderate
DDInter652,Epinephrine,DDInter410,Clomipramine,Major
DDInter419,Clozapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter426,Cocaine (nasal),Major
DDInter652,Epinephrine,DDInter427,Cocaine (topical),Major
DDInter652,Epinephrine,DDInter474,Dapagliflozin,Moderate
DDInter652,Epinephrine,DDInter502,Deserpidine,Moderate
DDInter652,Epinephrine,DDInter503,Desflurane,Major
DDInter652,Epinephrine,DDInter504,Desipramine,Major
DDInter507,Desmopressin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter511,Desvenlafaxine,Moderate
DDInter652,Epinephrine,DDInter521,Dexmethylphenidate,Moderate
DDInter652,Epinephrine,DDInter526,Dextroamphetamine,Moderate
DDInter652,Epinephrine,DDInter547,Diethylpropion,Moderate
DDInter652,Epinephrine,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter652,Epinephrine,Moderate
DDInter557,Dihydroergotamine,DDInter652,Epinephrine,Major
DDInter591,Doxapram,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter593,Doxepin,Major
DDInter603,Droperidol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter606,Droxidopa,Moderate
DDInter652,Epinephrine,DDInter607,Dulaglutide,Moderate
DDInter608,Duloxetine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter636,Empagliflozin,Moderate
DDInter641,Enflurane,DDInter652,Epinephrine,Major
DDInter646,Entacapone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter657,Epoprostenol,Moderate
DDInter652,Epinephrine,DDInter664,Ergometrine,Major
DDInter652,Epinephrine,DDInter665,Ergotamine,Major
DDInter652,Epinephrine,DDInter669,Ertugliflozin,Moderate
DDInter675,Esmolol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter706,Exenatide,Moderate
DDInter760,Fluphenazine,DDInter652,Epinephrine,Moderate
DDInter825,Glimepiride,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter826,Glipizide,Moderate
DDInter652,Epinephrine,DDInter831,Glyburide,Moderate
DDInter845,Guanadrel,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter846,Guanethidine,Moderate
DDInter853,Haloperidol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter854,Halothane,Major
DDInter652,Epinephrine,DDInter907,Iloperidone,Moderate
DDInter652,Epinephrine,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter915,Indacaterol,Moderate
DDInter934,Insulin human,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter929,Insulin aspart (aspart),Moderate
DDInter652,Epinephrine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter652,Epinephrine,DDInter930,Insulin degludec,Moderate
DDInter652,Epinephrine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter652,Epinephrine,Moderate
DDInter936,Insulin human (isophane),DDInter652,Epinephrine,Moderate
DDInter940,Insulin lispro,DDInter652,Epinephrine,Moderate
DDInter941,Insulin lispro (protamine),DDInter652,Epinephrine,Moderate
DDInter937,Insulin human (regular),DDInter652,Epinephrine,Moderate
DDInter939,Insulin human (zinc),DDInter652,Epinephrine,Moderate
DDInter938,Insulin human (zinc extended),DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter981,Isocarboxazid,Moderate
DDInter982,Isoetharine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter983,Isoflurane,Major
DDInter652,Epinephrine,DDInter987,Isoprenaline,Moderate
DDInter1013,Labetalol,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1063,Levosalbutamol,Moderate
DDInter652,Epinephrine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter652,Epinephrine,DDInter1050,Levobunolol (ophthalmic),Major
DDInter652,Epinephrine,DDInter1054,Levodopa,Moderate
DDInter652,Epinephrine,DDInter1059,Levomilnacipran,Moderate
DDInter1064,Levothyroxine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1070,Linagliptin,Moderate
DDInter1073,Linezolid,DDInter652,Epinephrine,Major
DDInter1074,Liothyronine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1077,Liraglutide,Moderate
DDInter652,Epinephrine,DDInter1078,Lisdexamfetamine,Moderate
DDInter652,Epinephrine,DDInter1081,Lithium carbonate,Minor
DDInter652,Epinephrine,DDInter1082,Lixisenatide,Moderate
DDInter1099,Loxapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1102,Lumateperone,Moderate
DDInter652,Epinephrine,DDInter1104,Lurasidone,Moderate
DDInter1126,Mazindol,DDInter652,Epinephrine,Moderate
DDInter1130,Mecamylamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1159,Mesoridazine,Moderate
DDInter652,Epinephrine,DDInter1346,Orciprenaline,Moderate
DDInter1164,Metformin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1161,Metamfetamine,Moderate
DDInter652,Epinephrine,DDInter1168,Methdilazine,Moderate
DDInter652,Epinephrine,DDInter1175,Methotrimeprazine,Moderate
DDInter652,Epinephrine,DDInter1179,Methoxyflurane,Major
DDInter652,Epinephrine,DDInter1185,Methyldopa,Moderate
DDInter652,Epinephrine,DDInter1186,Methylene blue,Moderate
DDInter1187,Methylergometrine,DDInter652,Epinephrine,Major
DDInter1194,Methysergide,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1196,Metipranolol (ophthalmic),Major
DDInter1200,Metoprolol,DDInter652,Epinephrine,Moderate
DDInter1213,Midodrine,DDInter652,Epinephrine,Moderate
DDInter1217,Miglitol,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1220,Milnacipran,Moderate
DDInter652,Epinephrine,DDInter1239,Molindone,Moderate
DDInter652,Epinephrine,DDInter1255,Nadolol,Major
DDInter652,Epinephrine,DDInter1269,Nateglinide,Moderate
DDInter652,Epinephrine,DDInter1271,Nebivolol,Moderate
DDInter1316,Nortriptyline,DDInter652,Epinephrine,Major
DDInter1326,Olanzapine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1331,Olodaterol,Moderate
DDInter652,Epinephrine,DDInter1343,Opicapone,Moderate
DDInter1375,Oxytocin,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1376,Ozanimod,Moderate
DDInter652,Epinephrine,DDInter1381,Paliperidone,Moderate
DDInter652,Epinephrine,DDInter1417,Penbutolol,Major
DDInter652,Epinephrine,DDInter1432,Perphenazine,Moderate
DDInter652,Epinephrine,DDInter1439,Phendimetrazine,Moderate
DDInter652,Epinephrine,DDInter1440,Phenelzine,Moderate
DDInter1447,Phentermine,DDInter652,Epinephrine,Moderate
DDInter1458,Phenylpropanolamine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1470,Pimozide,Moderate
DDInter652,Epinephrine,DDInter1471,Pindolol,Major
DDInter652,Epinephrine,DDInter1472,Pioglitazone,Moderate
DDInter652,Epinephrine,DDInter1476,Pirbuterol,Moderate
DDInter652,Epinephrine,DDInter1506,Pramlintide,Moderate
DDInter652,Epinephrine,DDInter1526,Procarbazine,Moderate
DDInter1527,Prochlorperazine,DDInter652,Epinephrine,Moderate
DDInter1532,Promazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1533,Promethazine,Moderate
DDInter652,Epinephrine,DDInter1537,Propiomazine,Moderate
DDInter1539,Propranolol,DDInter652,Epinephrine,Major
DDInter1543,Protriptyline,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1553,Quetiapine,Moderate
DDInter652,Epinephrine,DDInter1560,Racepinephrine,Moderate
DDInter652,Epinephrine,DDInter1572,Rasagiline,Moderate
DDInter652,Epinephrine,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1605,Risperidone,Moderate
DDInter652,Epinephrine,DDInter1606,Ritodrine,Moderate
DDInter1621,Rosiglitazone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1635,Salmeterol,Moderate
DDInter652,Epinephrine,DDInter1646,Saxagliptin,Moderate
DDInter652,Epinephrine,DDInter1653,Selegiline,Moderate
DDInter652,Epinephrine,DDInter1656,Selexipag,Moderate
DDInter652,Epinephrine,DDInter1660,Semaglutide,Moderate
DDInter652,Epinephrine,DDInter1664,Sevoflurane,Major
DDInter652,Epinephrine,DDInter1665,Sibutramine,Moderate
DDInter652,Epinephrine,DDInter1679,Sitagliptin,Moderate
DDInter652,Epinephrine,DDInter1697,Solriamfetol,Moderate
DDInter1704,Sotalol,DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1746,Tapentadol,Moderate
DDInter652,Epinephrine,DDInter1769,Terbutaline,Moderate
DDInter1793,Thiethylperazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1796,Thioridazine,Moderate
DDInter652,Epinephrine,DDInter1798,Thiothixene,Moderate
DDInter652,Epinephrine,DDInter1799,"Thyroid, porcine",Moderate
DDInter1809,Timolol,DDInter652,Epinephrine,Major
DDInter1810,Timolol (ophthalmic),DDInter652,Epinephrine,Major
DDInter652,Epinephrine,DDInter1826,Tolazamide,Moderate
DDInter652,Epinephrine,DDInter1828,Tolbutamide,Moderate
DDInter1829,Tolcapone,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1845,Tranylcypromine,Moderate
DDInter1852,Treprostinil,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter652,Epinephrine,Moderate
DDInter652,Epinephrine,DDInter45,Alimemazine,Moderate
DDInter652,Epinephrine,DDInter1876,Trimipramine,Major
DDInter1881,Troglitazone,DDInter652,Epinephrine,Moderate
DDInter1921,Vasopressin,DDInter652,Epinephrine,Moderate
DDInter1927,Venlafaxine,DDInter652,Epinephrine,Moderate
DDInter1967,Ziprasidone,DDInter652,Epinephrine,Moderate
DDInter102,"Antihemophilic factor, human recombinant",DDInter299,Carfilzomib,Major
DDInter102,"Antihemophilic factor, human recombinant",DDInter635,Emicizumab,Moderate
DDInter102,"Antihemophilic factor, human recombinant",DDInter1411,Pegvaliase,Moderate
DDInter56,Alteplase,DDInter900,Ibuprofen,Moderate
DDInter99,Anistreplase,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter105,Antithrombin III human,Moderate
DDInter900,Ibuprofen,DDInter108,Apixaban,Major
DDInter117,Argatroban,DDInter900,Ibuprofen,Moderate
DDInter20,Acetylsalicylic acid,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter200,Betrixaban,Major
DDInter217,Bivalirudin,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter283,Cangrelor,Moderate
DDInter900,Ibuprofen,DDInter286,Caplacizumab,Moderate
DDInter900,Ibuprofen,DDInter379,Cilostazol,Moderate
DDInter413,Clopidogrel,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter470,Dalteparin,Major
DDInter900,Ibuprofen,DDInter471,Danaparoid,Major
DDInter900,Ibuprofen,DDInter491,Defibrotide,Moderate
DDInter900,Ibuprofen,DDInter505,Desirudin,Major
DDInter542,Dicoumarol,DDInter900,Ibuprofen,Major
DDInter573,Dipyridamole,DDInter900,Ibuprofen,Moderate
DDInter605,Drotrecogin alfa,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter621,Edoxaban,Major
DDInter900,Ibuprofen,DDInter645,Enoxaparin,Major
DDInter900,Ibuprofen,DDInter657,Epoprostenol,Moderate
DDInter659,Eptifibatide,DDInter900,Ibuprofen,Moderate
DDInter775,Fondaparinux,DDInter900,Ibuprofen,Major
DDInter900,Ibuprofen,DDInter856,Heparin,Moderate
DDInter900,Ibuprofen,DDInter908,Iloprost,Moderate
DDInter1037,Lepirudin,DDInter900,Ibuprofen,Moderate
DDInter1497,Potassium chloride,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1508,Prasugrel,Major
DDInter1585,Reteplase,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1609,Rivaroxaban,Major
DDInter1712,Streptokinase,DDInter900,Ibuprofen,Moderate
DDInter1764,Tenecteplase,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1812,Tinzaparin,Major
DDInter1818,Tirofiban,DDInter900,Ibuprofen,Moderate
DDInter1852,Treprostinil,DDInter900,Ibuprofen,Moderate
DDInter1905,Urokinase,DDInter900,Ibuprofen,Moderate
DDInter900,Ibuprofen,DDInter1945,Vorapaxar,Major
DDInter1951,Warfarin,DDInter900,Ibuprofen,Major
DDInter32,Afatinib,DDInter785,Fostamatinib,Moderate
DDInter32,Afatinib,DDInter1106,Lusutrombopag,Moderate
DDInter692,Ethinylestradiol,DDInter869,Human C1-esterase inhibitor,Moderate
DDInter692,Ethinylestradiol,DDInter437,Conestat alfa,Moderate
DDInter542,Dicoumarol,DDInter692,Ethinylestradiol,Moderate
DDInter692,Ethinylestradiol,DDInter785,Fostamatinib,Moderate
DDInter692,Ethinylestradiol,DDInter855,Hemin,Major
DDInter692,Ethinylestradiol,DDInter881,Hyaluronidase,Minor
DDInter692,Ethinylestradiol,DDInter1277,Neomycin,Moderate
DDInter1723,Sulfamethizole,DDInter692,Ethinylestradiol,Moderate
DDInter692,Ethinylestradiol,DDInter1802,Ticagrelor,Minor
DDInter1844,Tranexamic acid,DDInter692,Ethinylestradiol,Major
DDInter1951,Warfarin,DDInter692,Ethinylestradiol,Moderate
DDInter885,Hydrocortisone,DDInter20,Acetylsalicylic acid,Moderate
DDInter885,Hydrocortisone,DDInter505,Desirudin,Major
DDInter542,Dicoumarol,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter785,Fostamatinib,Moderate
DDInter885,Hydrocortisone,DDInter881,Hyaluronidase,Minor
DDInter885,Hydrocortisone,DDInter1106,Lusutrombopag,Moderate
DDInter885,Hydrocortisone,DDInter1115,Magnesium citrate,Moderate
DDInter1120,Magnesium sulfate,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1683,Sodium bicarbonate,Minor
DDInter1804,Ticlopidine,DDInter885,Hydrocortisone,Minor
DDInter1951,Warfarin,DDInter885,Hydrocortisone,Moderate
DDInter885,Hydrocortisone,DDInter1964,Zinc chloride,Minor
DDInter257,Butalbital,DDInter542,Dicoumarol,Major
DDInter257,Butalbital,DDInter855,Hemin,Major
DDInter257,Butalbital,DDInter1951,Warfarin,Major
DDInter1091,Loratadine,DDInter785,Fostamatinib,Moderate
DDInter1091,Loratadine,DDInter881,Hyaluronidase,Minor
DDInter35,Albendazole,DDInter785,Fostamatinib,Moderate
DDInter1951,Warfarin,DDInter36,Albiglutide,Minor
DDInter653,Epinephrine (ophthalmic),DDInter1632,Salbutamol,Moderate
DDInter654,Epinephrine (topical),DDInter1632,Salbutamol,Moderate
DDInter1632,Salbutamol,DDInter1115,Magnesium citrate,Moderate
DDInter1123,Mannitol,DDInter1632,Salbutamol,Moderate
DDInter690,Ethanol,DDInter20,Acetylsalicylic acid,Moderate
DDInter542,Dicoumarol,DDInter690,Ethanol,Moderate
DDInter1951,Warfarin,DDInter690,Ethanol,Moderate
DDInter40,Alefacept,DDInter108,Apixaban,Moderate
DDInter40,Alefacept,DDInter542,Dicoumarol,Moderate
DDInter40,Alefacept,DDInter1609,Rivaroxaban,Moderate
DDInter40,Alefacept,DDInter1951,Warfarin,Moderate
DDInter40,Alefacept,DDInter1964,Zinc chloride,Minor
DDInter42,Alendronic acid,DDInter20,Acetylsalicylic acid,Moderate
DDInter42,Alendronic acid,DDInter975,Iron,Moderate
DDInter42,Alendronic acid,DDInter725,Ferrous fumarate,Moderate
DDInter42,Alendronic acid,DDInter726,Ferrous gluconate,Moderate
DDInter42,Alendronic acid,DDInter1114,Magnesium chloride,Moderate
DDInter42,Alendronic acid,DDInter1115,Magnesium citrate,Moderate
DDInter42,Alendronic acid,DDInter1120,Magnesium sulfate,Moderate
DDInter42,Alendronic acid,DDInter1277,Neomycin,Moderate
DDInter42,Alendronic acid,DDInter978,Iron sucrose,Moderate
DDInter367,Cholecalciferol,DDInter1114,Magnesium chloride,Moderate
DDInter367,Cholecalciferol,DDInter1120,Magnesium sulfate,Moderate
DDInter367,Cholecalciferol,DDInter978,Iron sucrose,Moderate
DDInter413,Clopidogrel,DDInter43,Alfentanil,Moderate
DDInter43,Alfentanil,DDInter785,Fostamatinib,Moderate
DDInter43,Alfentanil,DDInter1508,Prasugrel,Moderate
DDInter43,Alfentanil,DDInter1802,Ticagrelor,Moderate
DDInter770,Fluvoxamine,DDInter105,Antithrombin III human,Moderate
DDInter770,Fluvoxamine,DDInter108,Apixaban,Moderate
DDInter770,Fluvoxamine,DDInter20,Acetylsalicylic acid,Moderate
DDInter770,Fluvoxamine,DDInter200,Betrixaban,Moderate
DDInter217,Bivalirudin,DDInter770,Fluvoxamine,Moderate
DDInter770,Fluvoxamine,DDInter283,Cangrelor,Moderate
DDInter770,Fluvoxamine,DDInter286,Caplacizumab,Moderate
DDInter770,Fluvoxamine,DDInter379,Cilostazol,Major
DDInter770,Fluvoxamine,DDInter413,Clopidogrel,Major
DDInter770,Fluvoxamine,DDInter470,Dalteparin,Moderate
DDInter770,Fluvoxamine,DDInter491,Defibrotide,Moderate
DDInter770,Fluvoxamine,DDInter505,Desirudin,Moderate
DDInter770,Fluvoxamine,DDInter573,Dipyridamole,Moderate
DDInter770,Fluvoxamine,DDInter621,Edoxaban,Moderate
DDInter771,Folic acid,DDInter285,Capecitabine,Major
DDInter771,Folic acid,DDInter293,Carbamazepine,Moderate
DDInter771,Folic acid,DDInter368,Cholestyramine,Moderate
DDInter771,Folic acid,DDInter433,Colestipol,Moderate
DDInter771,Folic acid,DDInter1913,Valproic acid,Moderate
DDInter93,Anagrelide,DDInter775,Fondaparinux,Major
DDInter775,Fondaparinux,DDInter104,Antithrombin Alfa,Major
DDInter775,Fondaparinux,DDInter105,Antithrombin III human,Major
DDInter775,Fondaparinux,DDInter108,Apixaban,Major
DDInter775,Fondaparinux,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter775,Fondaparinux,Moderate
DDInter775,Fondaparinux,DDInter20,Acetylsalicylic acid,Major
DDInter775,Fondaparinux,DDInter142,Avapritinib,Major
DDInter775,Fondaparinux,DDInter200,Betrixaban,Major
DDInter217,Bivalirudin,DDInter775,Fondaparinux,Major
DDInter775,Fondaparinux,DDInter242,Bromfenac (ophthalmic),Moderate
DDInter775,Fondaparinux,DDInter262,Cabozantinib,Major
DDInter775,Fondaparinux,DDInter264,Calaspargase pegol,Moderate
DDInter775,Fondaparinux,DDInter283,Cangrelor,Major
DDInter775,Fondaparinux,DDInter286,Caplacizumab,Major
DDInter336,Celecoxib,DDInter775,Fondaparinux,Moderate
DDInter775,Fondaparinux,DDInter379,Cilostazol,Major
DDInter388,Citalopram,DDInter775,Fondaparinux,Moderate
DDInter775,Fondaparinux,DDInter410,Clomipramine,Moderate
DDInter775,Fondaparinux,DDInter413,Clopidogrel,Major
DDInter435,Collagenase clostridium histolyticum,DDInter775,Fondaparinux,Moderate
DDInter775,Fondaparinux,DDInter470,Dalteparin,Major
DDInter775,Fondaparinux,DDInter484,Dasatinib,Major
DDInter775,Fondaparinux,DDInter488,Deferasirox,Major
DDInter775,Fondaparinux,DDInter491,Defibrotide,Major
DDInter775,Fondaparinux,DDInter501,Deoxycholic acid,Moderate
DDInter775,Fondaparinux,DDInter505,Desirudin,Major
DDInter775,Fondaparinux,DDInter511,Desvenlafaxine,Moderate
DDInter775,Fondaparinux,DDInter538,Diclofenac (ophthalmic),Moderate
DDInter775,Fondaparinux,DDInter539,Diclofenac (topical),Moderate
DDInter775,Fondaparinux,DDInter573,Dipyridamole,Major
