DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1066,Lidocaine,DDInter1518,Prilocaine,Major
DDInter1066,Lidocaine,DDInter1521,Primidone,Minor
DDInter1066,Lidocaine,DDInter1524,Procainamide,Moderate
DDInter1066,Lidocaine,DDInter1534,Propafenone,Minor
DDInter1066,Lidocaine,DDInter1536,Proparacaine (ophthalmic),Moderate
DDInter1066,Lidocaine,DDInter1539,Propranolol,Moderate
DDInter1066,Lidocaine,DDInter1552,Quazepam,Moderate
DDInter1066,Lidocaine,DDInter1562,Raloxifene,Minor
DDInter1066,Lidocaine,DDInter1571,Rapacuronium,Moderate
DDInter1066,Lidocaine,DDInter1580,Remimazolam,Moderate
DDInter1066,Lidocaine,DDInter1589,Rifabutin,Minor
DDInter1066,Lidocaine,DDInter1590,Rifampicin,Minor
DDInter1066,Lidocaine,DDInter1592,Rifapentine,Minor
DDInter1066,Lidocaine,DDInter1594,Rilonacept,Moderate
DDInter1066,Lidocaine,DDInter1607,Ritonavir,Moderate
DDInter1066,Lidocaine,DDInter1612,Rocuronium,Moderate
DDInter1066,Lidocaine,DDInter1620,Ropivacaine,Moderate
DDInter1066,Lidocaine,DDInter1626,Rucaparib,Moderate
DDInter1066,Lidocaine,DDInter1627,Rufinamide,Minor
DDInter1066,Lidocaine,DDInter1640,Saquinavir,Major
DDInter1066,Lidocaine,DDInter1643,Sarilumab,Moderate
DDInter1066,Lidocaine,DDInter1644,Satralizumab,Moderate
DDInter1066,Lidocaine,DDInter1650,Secobarbital,Minor
DDInter1066,Lidocaine,DDInter1652,Secukinumab,Moderate
DDInter1066,Lidocaine,DDInter1658,Selpercatinib,Moderate
DDInter1066,Lidocaine,DDInter1668,Siltuximab,Moderate
DDInter1066,Lidocaine,DDInter1678,Sirolimus,Moderate
DDInter1066,Lidocaine,DDInter1306,Nitrous acid,Major
DDInter1066,Lidocaine,DDInter1698,Somapacitan,Minor
DDInter1066,Lidocaine,DDInter1700,Somatrem,Minor
DDInter1699,Somatotropin,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1704,Sotalol,Moderate
DDInter1066,Lidocaine,DDInter1708,St. John's Wort,Minor
DDInter1066,Lidocaine,DDInter1711,Stiripentol,Moderate
DDInter1066,Lidocaine,DDInter1713,Streptomycin,Minor
DDInter1716,Succinylcholine,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1726,Sulfinpyrazone,Minor
DDInter1066,Lidocaine,DDInter1735,Tacrolimus,Moderate
DDInter1066,Lidocaine,DDInter1750,Tazemetostat,Minor
DDInter1066,Lidocaine,DDInter1755,Telaprevir,Moderate
DDInter1066,Lidocaine,DDInter1758,Telithromycin,Moderate
DDInter1761,Temazepam,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1763,Temsirolimus,Moderate
DDInter1066,Lidocaine,DDInter1771,Teriflunomide,Minor
DDInter1066,Lidocaine,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter1066,Lidocaine,DDInter1781,Tetracaine (topical),Moderate
DDInter1066,Lidocaine,DDInter1790,Thallous Chloride,Moderate
DDInter1066,Lidocaine,DDInter1807,Tilmanocept,Moderate
DDInter1066,Lidocaine,DDInter1809,Timolol,Moderate
DDInter1066,Lidocaine,DDInter1822,Tobramycin,Minor
DDInter1066,Lidocaine,DDInter1823,Tocainide,Moderate
DDInter1066,Lidocaine,DDInter1824,Tocilizumab,Moderate
DDInter1066,Lidocaine,DDInter1825,Tofacitinib,Moderate
DDInter1841,Tramadol,DDInter1066,Lidocaine,Major
DDInter1066,Lidocaine,DDInter1860,Triazolam,Moderate
DDInter1881,Troglitazone,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1890,Tubocurarine,Moderate
DDInter1066,Lidocaine,DDInter1891,Tucatinib,Moderate
DDInter1066,Lidocaine,DDInter1907,Ustekinumab,Moderate
DDInter1066,Lidocaine,DDInter1922,Vecuronium,Moderate
DDInter1066,Lidocaine,DDInter1925,Vemurafenib,Minor
DDInter1066,Lidocaine,DDInter1946,Voriconazole,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter236,Brimonidine (topical),DDInter362,Chlorpheniramine,Moderate
DDInter361,Chlorphenesin,DDInter362,Chlorpheniramine,Moderate
DDInter395,Clemastine,DDInter362,Chlorpheniramine,Moderate
DDInter569,Diphenhydramine,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter593,Doxepin,Major
DDInter362,Chlorpheniramine,DDInter594,Doxepin (topical),Moderate
DDInter690,Ethanol,DDInter362,Chlorpheniramine,Moderate
DDInter834,Glycopyrronium,DDInter362,Chlorpheniramine,Moderate
DDInter835,Glycopyrronium (topical),DDInter362,Chlorpheniramine,Moderate
DDInter1533,Promethazine,DDInter362,Chlorpheniramine,Moderate
DDInter362,Chlorpheniramine,DDInter1155,Mepyramine,Moderate
DDInter1878,Tripelennamine,DDInter362,Chlorpheniramine,Moderate
DDInter527,Dextromethorphan,DDInter1768,Terbinafine,Major
DDInter195,Betamethasone,DDInter12,Acebutolol,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter236,Brimonidine (topical),DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter246,Budesonide,Moderate
DDInter12,Acebutolol,DDInter276,Calcium gluconate,Moderate
DDInter361,Chlorphenesin,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter513,Dexamethasone,Moderate
DDInter537,Diclofenac,DDInter12,Acebutolol,Moderate
DDInter569,Diphenhydramine,DDInter12,Acebutolol,Moderate
DDInter593,Doxepin,DDInter12,Acebutolol,Moderate
DDInter594,Doxepin (topical),DDInter12,Acebutolol,Moderate
DDInter690,Ethanol,DDInter12,Acebutolol,Moderate
DDInter834,Glycopyrronium,DDInter12,Acebutolol,Moderate
DDInter885,Hydrocortisone,DDInter12,Acebutolol,Moderate
DDInter1191,Methylprednisolone,DDInter12,Acebutolol,Moderate
DDInter1513,Prednisolone,DDInter12,Acebutolol,Moderate
DDInter1533,Promethazine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter1155,Mepyramine,Moderate
DDInter1633,Salicylic acid (sodium),DDInter12,Acebutolol,Minor
DDInter1855,Triamcinolone,DDInter12,Acebutolol,Moderate
DDInter16,Acetohexamide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter36,Albiglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter51,Alogliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter280,Canagliflozin,Minor
DDInter364,Chlorpropamide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter474,Dapagliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter607,Dulaglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter636,Empagliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter669,Ertugliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter706,Exenatide,Minor
DDInter825,Glimepiride,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter826,Glipizide,Minor
DDInter887,Hydrocortisone (topical),DDInter831,Glyburide,Minor
DDInter934,Insulin human,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter929,Insulin aspart (aspart),Minor
DDInter887,Hydrocortisone (topical),DDInter928,Insulin aspart (aspart protamine),Minor
DDInter887,Hydrocortisone (topical),DDInter930,Insulin degludec,Minor
DDInter887,Hydrocortisone (topical),DDInter931,Insulin detemir,Minor
DDInter932,Insulin glargine,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter933,Insulin glulisine,Minor
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter887,Hydrocortisone (topical),Minor
DDInter936,Insulin human (isophane),DDInter887,Hydrocortisone (topical),Minor
DDInter940,Insulin lispro,DDInter887,Hydrocortisone (topical),Minor
DDInter941,Insulin lispro (protamine),DDInter887,Hydrocortisone (topical),Minor
DDInter937,Insulin human (regular),DDInter887,Hydrocortisone (topical),Minor
DDInter939,Insulin human (zinc),DDInter887,Hydrocortisone (topical),Minor
DDInter938,Insulin human (zinc extended),DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1070,Linagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1077,Liraglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter1082,Lixisenatide,Minor
DDInter1164,Metformin,DDInter887,Hydrocortisone (topical),Minor
DDInter1217,Miglitol,DDInter887,Hydrocortisone (topical),Minor
DDInter1269,Nateglinide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1472,Pioglitazone,Minor
DDInter887,Hydrocortisone (topical),DDInter1506,Pramlintide,Minor
DDInter887,Hydrocortisone (topical),DDInter1581,Repaglinide,Minor
DDInter1621,Rosiglitazone,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1646,Saxagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1660,Semaglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter1679,Sitagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1826,Tolazamide,Minor
DDInter887,Hydrocortisone (topical),DDInter1828,Tolbutamide,Minor
DDInter1881,Troglitazone,DDInter887,Hydrocortisone (topical),Minor
DDInter14,Acetaminophen,DDInter1364,Oxybuprocaine (ophthalmic),Moderate
DDInter14,Acetaminophen,DDInter184,Benzocaine (topical),Moderate
DDInter475,Dapsone,DDInter14,Acetaminophen,Moderate
DDInter476,Dapsone (topical),DDInter14,Acetaminophen,Moderate
DDInter14,Acetaminophen,DDInter382,Cinchocaine (topical),Moderate
DDInter14,Acetaminophen,DDInter690,Ethanol,Major
DDInter14,Acetaminophen,DDInter834,Glycopyrronium,Minor
DDInter1067,Lidocaine (ophthalmic),DDInter14,Acetaminophen,Moderate
DDInter1068,Lidocaine (topical),DDInter14,Acetaminophen,Moderate
DDInter14,Acetaminophen,DDInter1633,Salicylic acid (sodium),Minor
DDInter14,Acetaminophen,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter14,Acetaminophen,DDInter1781,Tetracaine (topical),Moderate
DDInter235,Brimonidine (ophthalmic),DDInter556,Dihydrocodeine,Moderate
DDInter236,Brimonidine (topical),DDInter556,Dihydrocodeine,Moderate
DDInter361,Chlorphenesin,DDInter556,Dihydrocodeine,Major
DDInter395,Clemastine,DDInter556,Dihydrocodeine,Moderate
DDInter513,Dexamethasone,DDInter556,Dihydrocodeine,Moderate
DDInter569,Diphenhydramine,DDInter556,Dihydrocodeine,Moderate
DDInter593,Doxepin,DDInter556,Dihydrocodeine,Moderate
DDInter594,Doxepin (topical),DDInter556,Dihydrocodeine,Moderate
DDInter834,Glycopyrronium,DDInter556,Dihydrocodeine,Moderate
DDInter1226,Minoxidil,DDInter556,Dihydrocodeine,Moderate
DDInter1533,Promethazine,DDInter556,Dihydrocodeine,Moderate
DDInter556,Dihydrocodeine,DDInter1155,Mepyramine,Moderate
DDInter1735,Tacrolimus,DDInter556,Dihydrocodeine,Moderate
DDInter1768,Terbinafine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1792,Thiabendazole,Moderate
DDInter1878,Tripelennamine,DDInter556,Dihydrocodeine,Moderate
DDInter429,Codeine,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter429,Codeine,DDInter236,Brimonidine (topical),Moderate
DDInter429,Codeine,DDInter361,Chlorphenesin,Major
DDInter395,Clemastine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter513,Dexamethasone,Moderate
DDInter429,Codeine,DDInter569,Diphenhydramine,Moderate
DDInter429,Codeine,DDInter593,Doxepin,Moderate
DDInter429,Codeine,DDInter594,Doxepin (topical),Moderate
DDInter429,Codeine,DDInter834,Glycopyrronium,Moderate
DDInter429,Codeine,DDInter1226,Minoxidil,Moderate
DDInter429,Codeine,DDInter1533,Promethazine,Moderate
DDInter429,Codeine,DDInter1155,Mepyramine,Moderate
DDInter429,Codeine,DDInter1768,Terbinafine,Moderate
DDInter429,Codeine,DDInter1878,Tripelennamine,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter536,Dichloralphenazone,Moderate
DDInter236,Brimonidine (topical),DDInter536,Dichloralphenazone,Moderate
DDInter395,Clemastine,DDInter536,Dichloralphenazone,Moderate
DDInter569,Diphenhydramine,DDInter536,Dichloralphenazone,Moderate
DDInter1533,Promethazine,DDInter536,Dichloralphenazone,Moderate
DDInter536,Dichloralphenazone,DDInter1155,Mepyramine,Moderate
DDInter1878,Tripelennamine,DDInter536,Dichloralphenazone,Moderate
DDInter1841,Tramadol,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter1841,Tramadol,DDInter236,Brimonidine (topical),Moderate
DDInter1841,Tramadol,DDInter361,Chlorphenesin,Major
DDInter1841,Tramadol,DDInter395,Clemastine,Moderate
DDInter1841,Tramadol,DDInter569,Diphenhydramine,Moderate
DDInter1841,Tramadol,DDInter593,Doxepin,Major
DDInter1841,Tramadol,DDInter594,Doxepin (topical),Major
DDInter1841,Tramadol,DDInter670,Erythromycin,Moderate
DDInter1841,Tramadol,DDInter743,Fluconazole,Moderate
DDInter1841,Tramadol,DDInter834,Glycopyrronium,Moderate
DDInter1841,Tramadol,DDInter1008,Ketoconazole,Moderate
DDInter1841,Tramadol,DDInter1202,Metronidazole,Minor
DDInter1841,Tramadol,DDInter1533,Promethazine,Major
DDInter1841,Tramadol,DDInter1155,Mepyramine,Moderate
DDInter1841,Tramadol,DDInter1735,Tacrolimus,Moderate
DDInter1841,Tramadol,DDInter1768,Terbinafine,Moderate
DDInter1841,Tramadol,DDInter1878,Tripelennamine,Moderate
DDInter168,Beclomethasone dipropionate,DDInter15,Acetazolamide,Moderate
DDInter195,Betamethasone,DDInter15,Acetazolamide,Moderate
DDInter498,Demeclocycline,DDInter15,Acetazolamide,Minor
DDInter15,Acetazolamide,DDInter513,Dexamethasone,Moderate
DDInter15,Acetazolamide,DDInter593,Doxepin,Minor
DDInter15,Acetazolamide,DDInter594,Doxepin (topical),Minor
DDInter885,Hydrocortisone,DDInter15,Acetazolamide,Moderate
DDInter1177,Methoxsalen,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter1191,Methylprednisolone,Moderate
DDInter1374,Oxytetracycline,DDInter15,Acetazolamide,Minor
DDInter15,Acetazolamide,DDInter1513,Prednisolone,Moderate
DDInter15,Acetazolamide,DDInter1633,Salicylic acid (sodium),Major
DDInter1783,Tetracycline,DDInter15,Acetazolamide,Minor
DDInter1855,Triamcinolone,DDInter15,Acetazolamide,Moderate
DDInter395,Clemastine,DDInter18,Acetylcholine,Moderate
DDInter538,Diclofenac (ophthalmic),DDInter18,Acetylcholine,Minor
DDInter569,Diphenhydramine,DDInter18,Acetylcholine,Moderate
DDInter593,Doxepin,DDInter18,Acetylcholine,Moderate
DDInter594,Doxepin (topical),DDInter18,Acetylcholine,Moderate
DDInter834,Glycopyrronium,DDInter18,Acetylcholine,Moderate
DDInter835,Glycopyrronium (topical),DDInter18,Acetylcholine,Moderate
DDInter1533,Promethazine,DDInter18,Acetylcholine,Moderate
DDInter18,Acetylcholine,DDInter1155,Mepyramine,Moderate
DDInter1878,Tripelennamine,DDInter18,Acetylcholine,Moderate
DDInter537,Diclofenac,DDInter712,Famotidine,Minor
DDInter712,Famotidine,DDInter593,Doxepin,Moderate
DDInter712,Famotidine,DDInter594,Doxepin (topical),Moderate
DDInter670,Erythromycin,DDInter712,Famotidine,Moderate
DDInter743,Fluconazole,DDInter712,Famotidine,Moderate
DDInter712,Famotidine,DDInter1008,Ketoconazole,Moderate
DDInter1202,Metronidazole,DDInter712,Famotidine,Minor
DDInter712,Famotidine,DDInter1533,Promethazine,Moderate
DDInter1735,Tacrolimus,DDInter712,Famotidine,Moderate
DDInter537,Diclofenac,DDInter1568,Ranitidine,Minor
DDInter1568,Ranitidine,DDInter1008,Ketoconazole,Moderate
DDInter66,Amikacin,DDInter1559,Rabeprazole,Moderate
DDInter67,Amikacin (liposome),DDInter1559,Rabeprazole,Moderate
DDInter743,Fluconazole,DDInter1559,Rabeprazole,Moderate
DDInter815,Gentamicin,DDInter1559,Rabeprazole,Moderate
DDInter1008,Ketoconazole,DDInter1559,Rabeprazole,Moderate
DDInter1277,Neomycin,DDInter1559,Rabeprazole,Moderate
DDInter1633,Salicylic acid (sodium),DDInter1559,Rabeprazole,Minor
DDInter1735,Tacrolimus,DDInter1559,Rabeprazole,Moderate
DDInter16,Acetohexamide,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter72,Aminolevulinic acid,Major
DDInter21,Acitretin,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter21,Acitretin,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter170,Bedaquiline,Moderate
DDInter202,Bexarotene,DDInter21,Acitretin,Major
DDInter21,Acitretin,DDInter228,Brentuximab vedotin,Moderate
DDInter21,Acitretin,DDInter264,Calaspargase pegol,Moderate
DDInter21,Acitretin,DDInter284,Cannabidiol,Moderate
DDInter21,Acitretin,DDInter364,Chlorpropamide,Moderate
DDInter21,Acitretin,DDInter405,Clofarabine,Moderate
DDInter21,Acitretin,DDInter498,Demeclocycline,Major
DDInter598,Doxycycline,DDInter21,Acitretin,Major
DDInter21,Acitretin,DDInter624,Efavirenz,Moderate
DDInter655,Epirubicin,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter660,Eravacycline,Major
DDInter21,Acitretin,DDInter690,Ethanol,Major
DDInter701,Etonogestrel,DDInter21,Acitretin,Major
DDInter825,Glimepiride,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter826,Glipizide,Moderate
DDInter21,Acitretin,DDInter831,Glyburide,Moderate
DDInter21,Acitretin,DDInter905,Idelalisib,Moderate
DDInter947,Interferon beta-1a,DDInter21,Acitretin,Moderate
DDInter948,Interferon beta-1b,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter1033,Leflunomide,Major
DDInter1061,Levonorgestrel,DDInter21,Acitretin,Major
DDInter21,Acitretin,DDInter1085,Lomitapide,Major
DDInter21,Acitretin,DDInter1137,Medroxyprogesterone acetate,Major
DDInter21,Acitretin,DDInter1174,Methotrexate,Major
DDInter21,Acitretin,DDInter1177,Methoxsalen,Moderate
DDInter21,Acitretin,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter21,Acitretin,DDInter1224,Minocycline,Major
DDInter21,Acitretin,DDInter1228,Mipomersen,Major
DDInter21,Acitretin,DDInter1263,Naltrexone,Moderate
DDInter21,Acitretin,DDInter1312,Norethisterone,Major
DDInter21,Acitretin,DDInter1315,Norgestrel,Major
DDInter21,Acitretin,DDInter1336,Omadacycline,Major
DDInter21,Acitretin,DDInter1374,Oxytetracycline,Major
DDInter1404,Pegaspargase,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter1409,Peginterferon beta-1a,Moderate
DDInter21,Acitretin,DDInter1435,Pexidartinib,Major
DDInter21,Acitretin,DDInter1493,Porfimer sodium,Moderate
DDInter21,Acitretin,DDInter1578,Remdesivir,Moderate
DDInter21,Acitretin,DDInter1641,Sarecycline,Major
DDInter21,Acitretin,DDInter1771,Teriflunomide,Major
DDInter21,Acitretin,DDInter1783,Tetracycline,Major
DDInter1814,Tioguanine,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter1826,Tolazamide,Moderate
DDInter21,Acitretin,DDInter1828,Tolbutamide,Moderate
DDInter21,Acitretin,DDInter1840,Trabectedin,Moderate
DDInter21,Acitretin,DDInter1853,Tretinoin,Major
DDInter21,Acitretin,DDInter1929,Verteporfin,Moderate
DDInter1941,Vitamin A,DDInter21,Acitretin,Major
DDInter395,Clemastine,DDInter22,Aclidinium,Moderate
DDInter569,Diphenhydramine,DDInter22,Aclidinium,Moderate
DDInter593,Doxepin,DDInter22,Aclidinium,Moderate
DDInter594,Doxepin (topical),DDInter22,Aclidinium,Moderate
DDInter834,Glycopyrronium,DDInter22,Aclidinium,Moderate
DDInter835,Glycopyrronium (topical),DDInter22,Aclidinium,Moderate
DDInter1533,Promethazine,DDInter22,Aclidinium,Moderate
DDInter1155,Mepyramine,DDInter22,Aclidinium,Moderate
DDInter1878,Tripelennamine,DDInter22,Aclidinium,Moderate
DDInter168,Beclomethasone dipropionate,DDInter776,Formoterol,Minor
DDInter195,Betamethasone,DDInter776,Formoterol,Minor
DDInter776,Formoterol,DDInter246,Budesonide,Minor
DDInter776,Formoterol,DDInter513,Dexamethasone,Minor
DDInter776,Formoterol,DDInter593,Doxepin,Moderate
DDInter776,Formoterol,DDInter594,Doxepin (topical),Moderate
DDInter670,Erythromycin,DDInter776,Formoterol,Moderate
DDInter743,Fluconazole,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter766,Fluticasone,Minor
DDInter885,Hydrocortisone,DDInter776,Formoterol,Minor
DDInter776,Formoterol,DDInter1008,Ketoconazole,Moderate
DDInter1191,Methylprednisolone,DDInter776,Formoterol,Minor
DDInter1513,Prednisolone,DDInter776,Formoterol,Minor
DDInter776,Formoterol,DDInter1533,Promethazine,Moderate
DDInter1735,Tacrolimus,DDInter776,Formoterol,Moderate
DDInter1855,Triamcinolone,DDInter776,Formoterol,Minor
DDInter235,Brimonidine (ophthalmic),DDInter23,Acrivastine,Moderate
DDInter236,Brimonidine (topical),DDInter23,Acrivastine,Moderate
DDInter395,Clemastine,DDInter23,Acrivastine,Moderate
DDInter569,Diphenhydramine,DDInter23,Acrivastine,Moderate
DDInter593,Doxepin,DDInter23,Acrivastine,Moderate
DDInter594,Doxepin (topical),DDInter23,Acrivastine,Moderate
DDInter690,Ethanol,DDInter23,Acrivastine,Moderate
DDInter834,Glycopyrronium,DDInter23,Acrivastine,Moderate
DDInter835,Glycopyrronium (topical),DDInter23,Acrivastine,Moderate
DDInter1533,Promethazine,DDInter23,Acrivastine,Moderate
DDInter1155,Mepyramine,DDInter23,Acrivastine,Moderate
DDInter1878,Tripelennamine,DDInter23,Acrivastine,Moderate
DDInter598,Doxycycline,DDInter276,Calcium gluconate,Moderate
DDInter435,Collagenase clostridium histolyticum,DDInter598,Doxycycline,Moderate
DDInter598,Doxycycline,DDInter690,Ethanol,Minor
DDInter598,Doxycycline,DDInter1120,Magnesium sulfate,Moderate
DDInter598,Doxycycline,DDInter1177,Methoxsalen,Moderate
DDInter598,Doxycycline,DDInter1853,Tretinoin,Major
DDInter1941,Vitamin A,DDInter598,Doxycycline,Major
DDInter1010,Ketorolac,DDInter66,Amikacin,Moderate
DDInter1010,Ketorolac,DDInter67,Amikacin (liposome),Moderate
DDInter195,Betamethasone,DDInter1010,Ketorolac,Moderate
DDInter1010,Ketorolac,DDInter246,Budesonide,Moderate
DDInter1010,Ketorolac,DDInter513,Dexamethasone,Moderate
DDInter1010,Ketorolac,DDInter537,Diclofenac,Major
